customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,external_id,name,email,segment,status,region,province,city,barangay,service_type,plan_type,notes
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1086.3999999999999,66222.8,Yes,,,,Startup,Active,Negros Island Region (NIR),Negros Occidental,Calatrava,San Roque,Cable,Unlimited,
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3651.2000000000003,267929.2,No,,,,Startup,Active,Cordillera Administrative Region (CAR),Ifugao,Banaue,Centro,Mobile,Family,
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,2993.2000000000003,6692.0,No,,,,Startup,Active,Region II (Cagayan Valley),Batanes,Itbayat,San Juan,DSL,Prepaid,
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2542.4,29058.399999999998,Yes,,,,Startup,Active,Negros Island Region (NIR),Negros Oriental,Pamplona,East,DSL,Prepaid,
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1106.0,50369.200000000004,No,,,,Enterprise,At-Risk,Region VIII (Eastern Visayas),Samar,Motiong,San Juan,Cable,Prepaid,
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),2489.2000000000003,66292.8,No,,,,SMB,Active,Region XI (Davao Region),Davao Oriental,Caraga,Santa Maria,Wireless,Prepaid,
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1167.6000000000001,40322.799999999996,No,,,,Residential,At-Risk,Region I (Ilocos Region),La Union,Santol,Centro,Wireless,Postpaid,
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6386.8,474219.20000000007,No,,,,Startup,At-Risk,Region XIII (Caraga),Surigao del Sur,Tago,East,Wireless,Postpaid,
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5031.599999999999,177027.19999999998,No,,,,SMB,Active,Region I (Ilocos Region),Pangasinan,City of Urdaneta,San Roque,Wireless,Unlimited,
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,3082.7999999999997,3082.7999999999997,No,,,,Residential,At-Risk,Region XI (Davao Region),Davao del Sur,Hagonoy,San Vicente,Fiber,Postpaid,
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6325.2,105422.8,No,,,,Enterprise,Active,Region I (Ilocos Region),Pangasinan,Binmaley,San Jose,Wireless,Family,
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5686.8,283942.39999999997,No,,,,Enterprise,At-Risk,Region I (Ilocos Region),Pangasinan,San Nicolas,Rizal,Wireless,Family,
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,6420.400000000001,338772.0,No,,,,SMB,Active,National Capital Region (NCR),NCR,Pateros,Centro,Mobile,Business,
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,3628.7999999999997,65335.200000000004,No,,,,Enterprise,At-Risk,Region II (Cagayan Valley),Batanes,Sabtang,San Isidro,DSL,Unlimited,
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,4502.400000000001,164508.4,No,,,,Startup,Active,Region VI (Western Visayas),Iloilo,Tubungan,East,Wireless,Unlimited,
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5930.400000000001,358201.2,Yes,,,,Startup,Active,Region IV-A (CALABARZON),Laguna,Lumban,San Jose,Wireless,Unlimited,
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,3894.7999999999997,3894.7999999999997,Yes,,,,Enterprise,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Pitogo,Santo Nino,Mobile,Business,
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1402.8,71134.0,No,,,,Startup,Active,National Capital Region (NCR),NCR,Pasay City,Maligaya,DSL,Family,
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5306.0,42534.799999999996,No,,,,Startup,Active,Region V (Bicol Region),Camarines Norte,Jose Panganiban,West,DSL,Family,
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5908.0,426246.8,No,,,,Enterprise,Active,MIMAROPA Region,Palawan,Busuanga,Centro,Cable,Unlimited,
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1383.2,91994.0,No,,,,SMB,Active,Region XIII (Caraga),Agusan del Sur,Bunawan,Maligaya,Wireless,Business,
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,3906.0,86542.40000000001,No,,,,Startup,Active,Region IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,San Roque,Fiber,Prepaid,
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3371.2000000000003,200614.4,No,,,,Startup,Active,Region VIII (Eastern Visayas),Biliran,Caibiran,Santa Maria,DSL,Business,
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4538.8,124717.59999999999,Yes,,,,Startup,Active,National Capital Region (NCR),NCR,City of Muntinlupa,Mabini,Cable,Unlimited,
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1366.3999999999999,79402.40000000001,No,,,,Enterprise,Active,Region XII (SOCCSKSARGEN),Sultan Kudarat,Lebak,San Juan,DSL,Prepaid,
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5832.400000000001,139700.4,No,,,,SMB,At-Risk,Region IX (Zamboanga Peninsula),Sulu,Hadji Panglima Tahil,San Vicente,Fiber,Postpaid,
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),5202.400000000001,155027.6,No,,,,SMB,Active,Region X (Northern Mindanao),Misamis Oriental,Alubijid,Poblacion,Cable,Postpaid,
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),4524.8,132680.80000000002,No,,,,Enterprise,At-Risk,Region V (Bicol Region),Camarines Sur,Magarao,Santa Maria,Cable,Business,
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1120.0,2128.0,No,,,,Startup,Active,Region VI (Western Visayas),Antique,Sebaste,Maligaya,Wireless,Unlimited,
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4205.599999999999,4205.599999999999,No,,,,Enterprise,At-Risk,National Capital Region (NCR),NCR,Pateros,Mabini,Wireless,Unlimited,
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1100.3999999999999,5650.400000000001,No,,,,Enterprise,At-Risk,Region II (Cagayan Valley),Nueva Vizcaya,Aritao,Bagong Silang,DSL,Family,
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3889.2000000000003,90386.8,No,,,,Startup,At-Risk,Negros Island Region (NIR),Negros Occidental,Candoni,Santo Nino,Mobile,Unlimited,
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,5664.400000000001,21610.399999999998,Yes,,,,Startup,At-Risk,Region III (Central Luzon),Zambales,Botolan,East,DSL,Family,
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5588.8,37702.0,Yes,,,,Startup,At-Risk,Region IX (Zamboanga Peninsula),Sulu,Omar,San Vicente,DSL,Postpaid,
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6498.8,470674.39999999997,No,,,,Startup,Active,Region XIII (Caraga),Surigao del Norte,Del Carmen,San Juan,DSL,Prepaid,
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,2242.7999999999997,156786.0,No,,,,Enterprise,Active,Region VI (Western Visayas),Guimaras,Jordan,Bagong Silang,Mobile,Postpaid,
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,5717.599999999999,366153.2,No,,,,Enterprise,At-Risk,Negros Island Region (NIR),Negros Oriental,City of Guihulngan,Mabini,DSL,Unlimited,
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,5023.2,368981.2,No,,,,Residential,At-Risk,Region II (Cagayan Valley),Nueva Vizcaya,Ambaguio,Santa Cruz,Cable,Postpaid,
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1114.3999999999999,48613.6,No,,,,SMB,At-Risk,Region XIII (Caraga),Surigao del Norte,San Francisco,San Roque,Fiber,Postpaid,
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,3133.2000000000003,41123.6,Yes,,,,Residential,At-Risk,Region X (Northern Mindanao),Misamis Oriental,Lugait,San Jose,DSL,Postpaid,
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1156.3999999999999,18513.600000000002,No,,,,Enterprise,Active,Region VII (Central Visayas),Bohol,Duero,San Roque,Mobile,Business,
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3080.0,3080.0,Yes,,,,SMB,At-Risk,Region IV-A (CALABARZON),Rizal,Taytay,San Juan,Cable,Prepaid,
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,3922.7999999999997,31606.399999999998,No,,,,Residential,Active,Region X (Northern Mindanao),Misamis Occidental,Sinacaban,East,Cable,Prepaid,
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,3001.6,73659.59999999999,No,,,,SMB,Active,Region VIII (Eastern Visayas),Eastern Samar,Jipapad,San Vicente,Mobile,Prepaid,
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,4183.2,4183.2,Yes,,,,Enterprise,Active,Region VIII (Eastern Visayas),Northern Samar,Catarman,San Isidro,Cable,Unlimited,
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,4494.0,104244.0,Yes,,,,Enterprise,At-Risk,Region I (Ilocos Region),Ilocos Norte,Dumalneg,Maligaya,Cable,Unlimited,
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4258.8,153843.19999999998,No,,,,Startup,Active,Region III (Central Luzon),Nueva Ecija,Zaragoza,Mabini,Fiber,Postpaid,
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,4239.2,31026.799999999996,No,,,,SMB,Active,Region V (Bicol Region),Camarines Norte,Vinzons,San Jose,Fiber,Prepaid,
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5381.599999999999,25390.399999999998,Yes,,,,Residential,Active,Region VIII (Eastern Visayas),Biliran,Almeria,Rizal,DSL,Unlimited,
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),3864.0,55708.799999999996,Yes,,,,Startup,Active,Region II (Cagayan Valley),Batanes,Basco,San Isidro,Cable,Business,
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1100.3999999999999,12642.0,No,,,,Enterprise,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Tawi-Tawi,Turtle Islands,San Jose,Fiber,Prepaid,
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2536.7999999999997,120120.0,Yes,,,,Residential,At-Risk,Region II (Cagayan Valley),Quirino,Diffun,San Jose,Cable,Prepaid,
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4561.2,93609.59999999999,No,,,,Enterprise,Active,Region II (Cagayan Valley),Batanes,Mahatao,San Vicente,Wireless,Postpaid,
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),6076.0,448212.8,No,,,,Startup,Active,Region VIII (Eastern Visayas),Biliran,Maripipi,Maligaya,Fiber,Prepaid,
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,4678.8,38082.799999999996,Yes,,,,Residential,At-Risk,Region XII (SOCCSKSARGEN),Sultan Kudarat,Isulan,Poblacion,Mobile,Prepaid,
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),4732.0,343327.60000000003,No,,,,SMB,At-Risk,Region III (Central Luzon),Bataan,Orani,Santa Cruz,Mobile,Family,
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5608.400000000001,79240.0,No,,,,Residential,At-Risk,Negros Island Region (NIR),Negros Oriental,Manjuyod,San Roque,Mobile,Postpaid,
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),4961.599999999999,347309.2,No,,,,Residential,Active,Region VIII (Eastern Visayas),Biliran,Kawayan,Centro,Mobile,Prepaid,
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),2942.7999999999997,78258.59999999999,No,,,,Startup,At-Risk,Region III (Central Luzon),Zambales,San Narciso,San Juan,DSL,Family,
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4163.599999999999,4163.599999999999,Yes,,,,Startup,At-Risk,Region I (Ilocos Region),La Union,Naguilian,San Juan,Mobile,Business,
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),5868.8,369446.0,No,,,,SMB,Active,Region VI (Western Visayas),Iloilo,City of Passi,Centro,Fiber,Prepaid,
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,3304.0,6392.400000000001,No,,,,SMB,At-Risk,Region IV-A (CALABARZON),Batangas,Santa Teresita,East,Wireless,Business,
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,4166.400000000001,7806.400000000001,Yes,,,,Residential,At-Risk,Region VIII (Eastern Visayas),Southern Leyte,Anahawan,San Jose,Cable,Business,
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),3586.7999999999997,218545.6,No,,,,SMB,At-Risk,Region XI (Davao Region),Davao del Norte,Carmen,Santa Maria,DSL,Prepaid,
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1142.3999999999999,1142.3999999999999,No,,,,Startup,At-Risk,Region XIII (Caraga),Dinagat Islands,San Jose,San Isidro,Cable,Postpaid,
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),2450.0,50601.6,Yes,,,,Startup,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Kalawit,San Roque,Mobile,Postpaid,
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,3410.4,99996.40000000001,No,,,,Enterprise,Active,Region IV-A (CALABARZON),Batangas,Taysan,Bagong Silang,Fiber,Family,
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1108.8,78268.40000000001,No,,,,Residential,At-Risk,Region XIII (Caraga),Agusan del Sur,San Luis,Rizal,Cable,Postpaid,
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1593.2,7338.800000000001,Yes,,,,Enterprise,Active,Region XI (Davao Region),Davao Occidental,Santa Maria,Santa Cruz,Cable,Business,
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5583.2,69353.2,Yes,,,,Residential,Active,Region XII (SOCCSKSARGEN),Cotabato,City of Kidapawan,Rizal,Cable,Prepaid,
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),6510.0,218346.80000000002,No,,,,Enterprise,Active,Negros Island Region (NIR),Siquijor,San Juan,San Vicente,Cable,Family,
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),4519.2,317856.0,No,,,,Residential,Active,Region V (Bicol Region),Catanduanes,Pandan,East,DSL,Business,
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),3651.2000000000003,254416.39999999997,No,,,,Enterprise,Active,Region V (Bicol Region),Albay,Manito,Mabini,DSL,Unlimited,
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),4706.8,242300.80000000002,No,,,,Enterprise,Active,Cordillera Administrative Region (CAR),Benguet,Kibungan,San Jose,Cable,Prepaid,
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),4449.2,308142.8,No,,,,Enterprise,Active,MIMAROPA Region,Marinduque,Mogpog,San Vicente,Cable,Postpaid,
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,5269.599999999999,99814.40000000001,Yes,,,,SMB,At-Risk,Region X (Northern Mindanao),Bukidnon,City of Valencia,San Isidro,Cable,Business,
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,4368.0,47700.799999999996,No,,,,Startup,Active,National Capital Region (NCR),NCR,Pateros,San Roque,Wireless,Business,
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5275.2,9380.0,Yes,,,,Enterprise,At-Risk,Region IV-A (CALABARZON),Cavite,City of Carmona,Rizal,Wireless,Unlimited,
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,4508.0,28159.600000000002,Yes,,,,Enterprise,At-Risk,Region X (Northern Mindanao),Misamis Oriental,Tagoloan,Santo Nino,DSL,Business,
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1111.6000000000001,1111.6000000000001,No,,,,Enterprise,At-Risk,Region XI (Davao Region),Davao del Sur,Hagonoy,Centro,Wireless,Unlimited,
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),5280.8,101824.8,No,,,,Enterprise,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Madamba,San Vicente,Wireless,Family,
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5961.2,352808.39999999997,No,,,,Startup,At-Risk,Region IV-A (CALABARZON),Rizal,Morong,Bagong Silang,Mobile,Family,
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4163.599999999999,18748.8,Yes,,,,Residential,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Tawi-Tawi,Tandubas,Poblacion,Wireless,Prepaid,
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5905.2,331349.2,No,,,,SMB,At-Risk,Region III (Central Luzon),Bataan,Pilar,San Roque,Fiber,Family,
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),5320.0,159734.4,No,,,,Residential,At-Risk,Region VI (Western Visayas),Antique,Barbaza,Maligaya,Fiber,Unlimited,
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),5868.8,231389.19999999998,Yes,,,,SMB,At-Risk,Region XI (Davao Region),Davao del Norte,Braulio E. Dujali,Santo Nino,Wireless,Business,
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,3040.7999999999997,86592.8,No,,,,Residential,Active,Cordillera Administrative Region (CAR),Kalinga,Tanudan,Centro,DSL,Unlimited,
